paper_id	0	1	2	3	4	5	6	7	8	decision
tuE-MnjN7DV	5.0	5.0	3.0	6.0						Unknown
i9UlAr1T_xl	8.0	5.0	5.0	5.0	8.0					Unknown
r0LQFDOwfbU	5.0	5.0	5.0	5.0						Unknown
NUU2tFxUjRa	5.0	3.0	5.0	3.0						Unknown
sdlplaOsLdw	3.0	1.0	3.0							Unknown
5vM51iamNeL	6.0	3.0	6.0	5.0						Unknown
gcD2UtCGMc2	6.0	3.0	8.0	5.0						Unknown
2RjnzZqax1J	3.0	5.0	3.0							Unknown
wwHOYTpfRqH	3.0	3.0	6.0	6.0						Unknown
ZDpSoddiLRR	3.0	3.0	3.0	5.0						Unknown
lhPLT5gnBrH	6.0	5.0	3.0	3.0						Unknown
SNONkz5zEUF	3.0	6.0	5.0							Unknown
Bvnjqe3ZroD	8.0	5.0	3.0	8.0						Unknown
nJ3Vx78Nf7p	3.0	8.0	5.0							Unknown
8mQSpCL36Lg	3.0	6.0	1.0	5.0	5.0	5.0				Unknown
Rg1LG7wtd2D	5.0	5.0	6.0							Unknown
gKKUZ4fTEqh	3.0	6.0	5.0	3.0						Unknown
QK1R-vPGsop	3.0	6.0	3.0	5.0						Unknown
cOOQruYU7Bh	5.0	5.0	3.0							Unknown
5H1MT1RuWP4	3.0	3.0	6.0	3.0						Unknown
SnBDX5k-KuJ	6.0	3.0	8.0	5.0						Unknown
YvrAyFZq0ID	5.0	8.0	3.0	5.0						Unknown
u-RuvyDYqCM	8.0	6.0	8.0							Unknown
VoplHXsPKLE	5.0	6.0	5.0							Unknown
V7CYzdruWdm	5.0	5.0	6.0							Unknown
R0Xxvr_X3ZA	3.0	5.0	5.0	5.0	8.0					Unknown
Z63RvyAZ2Vh	5.0	6.0	6.0							Unknown
wtQxtWC9bra	3.0	6.0	3.0	3.0						Unknown
SJjvXfape5U	3.0	5.0	8.0	3.0						Unknown
Y2E5-_HL0DV										Unknown
XYTwCOoKkLY	5.0	3.0	3.0	3.0						Unknown
FZdJQgy05rz	6.0	8.0	5.0	6.0						Unknown
ZMO7nETTWg9	8.0	5.0	5.0	3.0	3.0					Unknown
s0ceCGfcIKb	6.0	8.0	3.0	5.0						Unknown
vl9TIwbQ_jg	5.0	3.0	8.0							Unknown
bRwBpKrNzF7	8.0	6.0	5.0	3.0						Unknown
rB3zRN0lBYr	8.0	8.0	6.0	3.0						Unknown
2G-vUJ7XcSB	5.0	5.0	5.0							Unknown
HN0ehX-ov5Q	3.0	5.0	5.0	5.0						Unknown
4K2SRejNGEI	5.0	3.0	3.0							Unknown
YfUICnZMwk7	5.0	5.0	8.0	8.0						Unknown
NUl0ylt7SM	6.0	5.0	5.0	6.0						Unknown
Yp_dRGS-TlC	5.0	6.0	5.0	3.0						Unknown
1yclzf1DWsf	5.0	6.0	6.0	6.0						Unknown
c9QTkDGJ_cB	5.0	3.0	3.0							Unknown
JQc2VowqCzz	6.0	5.0	6.0	6.0						Unknown
VPCi3STZcaO	5.0	3.0	6.0	6.0	6.0					Unknown
-ng-FXFlzgK	8.0	6.0	3.0	8.0						Unknown
38m4h8HcNRL	6.0	5.0	8.0	5.0						Unknown
6axIMJA7ME3	6.0	5.0	8.0	6.0						Unknown
QcA9iGaLpH4	6.0	5.0	5.0							Unknown
D1Sawu2y1QG	1.0	8.0	8.0	6.0	3.0					Unknown
us3brYx_ZBZ	5.0	5.0	6.0	3.0						Unknown
RlxNpChToM_	6.0	3.0	6.0							Unknown
gU5sJ6ZggcX	8.0	3.0	5.0							Unknown
OE4uriQtuDJ	5.0	6.0	5.0	5.0						Unknown
fCO0_zsXk3j	3.0	3.0	3.0	3.0						Unknown
nQtcJ24_45K	3.0	5.0	5.0							Unknown
E2KNgQVJMiP	5.0	5.0	5.0	5.0						Unknown
HZf7UbpWHuA	8.0	8.0	6.0	6.0						Unknown
Io0mSpdqnHJ	5.0	5.0	8.0							Unknown
cWmtUcsYC3V	6.0	6.0	8.0							Unknown
8IMz713Bxcq	3.0	3.0	6.0	6.0						Unknown
Kpdewuy7RU6	8.0	6.0	8.0	5.0						Unknown
ObWiIiKihBf	3.0	8.0	3.0	3.0						Unknown
RPVgoRFYWHB	3.0	8.0	5.0	3.0						Unknown
R2M14I9LEwW	5.0	6.0	6.0	8.0	5.0					Unknown
k1lUZZzE6b-	5.0	3.0	3.0	3.0						Unknown
-ENYHCE8zBp	6.0	5.0	8.0	6.0						Unknown
YrxOdjYd1j8	5.0	6.0	1.0	5.0						Unknown
cC0VNCNCqpK	5.0	6.0	6.0	3.0						Unknown
TdTGGj7fYYJ	8.0	3.0	8.0	6.0						Unknown
01LMSeReNvY	5.0	6.0	6.0	6.0						Unknown
r0BrY4BiEXO	8.0	8.0	1.0	8.0						Unknown
zgVDqw9ZUES	8.0	5.0	5.0	5.0						Unknown
MMKqOJgRiw4	5.0	5.0	6.0	3.0						Unknown
CZmHHj9MgkP	8.0	5.0	8.0	6.0						Unknown
43nOUI4VHUw	3.0	6.0	6.0							Unknown
NFzHAognkpQ	5.0	5.0	3.0	5.0						Unknown
pX21pH4CsNB	3.0	5.0	8.0							Unknown
czL6NLxJsx	5.0	3.0	5.0							Unknown
sckjveqlCZ	5.0	8.0	5.0							Unknown
VILHmvACcR	3.0	5.0	3.0	3.0						Unknown
5BaqCFVh5qL	5.0	5.0	6.0	6.0						Unknown
p5cvsNww5dB	8.0	5.0	5.0							Unknown
w2mDq-p9EEf	3.0	8.0	3.0	3.0	8.0					Unknown
lVdvYoIxsXm	3.0	6.0	5.0	5.0						Unknown
wNUgn1n6esQ	5.0	5.0	3.0	8.0						Unknown
3dH2aqKGzZe	5.0	5.0	5.0							Unknown
6dlC7E1H_9	8.0	3.0	5.0							Unknown
4-k7kUavAj	5.0	10.0	6.0	8.0						Unknown
D__ipVB0Z7	3.0	3.0	3.0	3.0						Unknown
Nayau9fwXU	6.0	6.0	6.0	8.0						Unknown
ttnf-Wibn2R	3.0	5.0	6.0	5.0						Unknown
e4qmg9HQJPr	5.0	5.0	3.0	5.0						Unknown
R6zTkW_w_PV	3.0	1.0	3.0	3.0						Unknown
G_D6xThdQe4	5.0	3.0	3.0	3.0	6.0					Unknown
d7Q0vVfJ0wO	5.0	6.0	8.0							Unknown
4O4eoAVEdIs	3.0	3.0	5.0	3.0						Unknown
hayd_QIsu1	3.0	1.0	3.0	3.0						Unknown
mKILD5MLR2C	8.0	3.0	3.0	8.0						Unknown
vdhco_34qV8	5.0	5.0	1.0	6.0						Unknown
TDUMUFa5zz	5.0	3.0	3.0	3.0						Unknown
ZzdBhtEH9yB	8.0	6.0	8.0	3.0						Unknown
F0UQv_MNWCt	5.0	6.0	6.0	3.0						Unknown
Itn7dH7muI	5.0	3.0	8.0	1.0						Unknown
M_MvkWgQSt	8.0	6.0	6.0	8.0						Unknown
N5gn1KjCWW	3.0	5.0	8.0	3.0						Unknown
92gvk82DE-	6.0	6.0	5.0							Unknown
FILleBqk31S	8.0	3.0	3.0							Unknown
er_nz4Q9Km7	5.0	3.0	3.0	3.0						Unknown
ohQPU2G3r3C	3.0	6.0	5.0	3.0						Unknown
2WmBMrCZSx	5.0	5.0	5.0	5.0						Unknown
zV3Q0a8--A	3.0	5.0	5.0	5.0						Unknown
6lUU0QaTOC	3.0	3.0	5.0	3.0						Unknown
i-DleYh34BM	5.0	8.0	6.0	6.0						Unknown
nareqzplSc9	6.0	3.0	3.0	5.0						Unknown
0g0X4H8yN4I	8.0	8.0	8.0							Unknown
9d13HEFFaea	5.0	5.0	5.0							Unknown
b5RD94lXu2j	3.0	3.0	3.0							Unknown
CPDtGLmXEfy	3.0	5.0	3.0	3.0						Unknown
CKATCkQFcdJ	6.0	8.0	5.0	8.0						Unknown
c5-qKzTbP2O	5.0	6.0	8.0	3.0	3.0					Unknown
hCmjBJeGXcu	6.0	8.0	3.0							Unknown
VM8batVBWvg	8.0	6.0	8.0							Unknown
U0jfsqmoV-4	5.0	6.0	5.0							Unknown
G7E_K3WaLpK	6.0	5.0	5.0	6.0	5.0					Unknown
K1NKDaNM9i	1.0	1.0	3.0	3.0						Unknown
6G5DwFLYRM	3.0	3.0	1.0	5.0						Unknown
tcbBPnfwxS	6.0	5.0	5.0							Unknown
Bo-1bxmCrrA	6.0	6.0	3.0	3.0						Unknown
hA7XDfCD1y2	5.0	5.0	5.0							Unknown
q2vsXnsjNB_	5.0	3.0	5.0	5.0						Unknown
oxIbD0j-GGo	5.0	3.0	3.0	5.0						Unknown
8-2sjUPp_YD	3.0	3.0	3.0							Unknown
bH-kCY6LdKg	5.0	5.0	6.0							Unknown
8MneBPDxV9L	3.0	6.0	3.0	3.0						Unknown
RDy3IbvjMqT	6.0	8.0	5.0	5.0						Unknown
D8ulVmpjzYX	5.0	3.0	3.0							Unknown
15lSKp0wBnm	3.0	5.0	3.0	10.0						Unknown
m_GDIItaI3o	5.0	3.0	8.0							Unknown
PvDY71zKsvP	5.0	6.0	5.0							Unknown
00kPgkoahtO	3.0	3.0	5.0	6.0						Unknown
1n1c7cHl3Zc	6.0	3.0	6.0	5.0						Unknown
V2BQvSIWnYD	3.0	3.0	3.0							Unknown
Uuf2q9TfXGA	5.0	10.0	10.0	8.0						Unknown
rMQ1Wme3S0c	6.0	5.0	3.0	6.0						Unknown
IsCg7qoy8i9	5.0	5.0	5.0	6.0						Unknown
dF0g-5k05h_	3.0	5.0	5.0							Unknown
7h5KSs2PCRi	6.0	6.0	6.0							Unknown
9yE2xEj0BH7	5.0	6.0	5.0							Unknown
rimcq1oIFeR	6.0	8.0	3.0	6.0						Unknown
ncQCD9M8SwT	5.0	5.0	6.0	5.0						Unknown
vsMyHUq_C1c	6.0	3.0	3.0							Unknown
npwbjVljAEU	3.0	1.0	1.0	3.0						Unknown
j2ymLjCr-Sj	5.0	5.0	6.0	3.0						Unknown
tGHi1HFNBx1	5.0	6.0	5.0							Unknown
1PTeB4MWCfU	6.0	3.0	5.0	3.0						Unknown
NEEtm5laNK1	5.0	3.0	3.0	5.0						Unknown
po-oqRst4Xm	5.0	5.0	5.0							Unknown
oVPqFCI1g7q	3.0	6.0	5.0	3.0						Unknown
MRfbe7VAoqu	6.0	5.0	5.0	3.0						Unknown
VCyfx4aghT3	5.0	1.0	3.0	3.0						Unknown
WtW_s7EDWPe	6.0	8.0	3.0	6.0						Unknown
a65YK0cqH8g	6.0	3.0	6.0	6.0						Unknown
sBfTc3SD9gp	3.0	5.0	8.0	8.0						Unknown
li7qeBbCR1t	3.0	6.0	5.0	8.0						Unknown
dz8i-yzXeVg	5.0	6.0	5.0							Unknown
VE1s3e5xriA	6.0	3.0	3.0	8.0						Unknown
Fj1S0SV8p3U	3.0	5.0	6.0	5.0						Unknown
nWTzIsgrYNN	5.0	8.0	6.0	6.0						Unknown
jH6pg6JaSP2	3.0	5.0	3.0	6.0						Unknown
dhYUMMy0_Eg	6.0	3.0	6.0	5.0						Unknown
7T2XgpklLDA	5.0	6.0	8.0	3.0						Unknown
z9SIj-IM7tn	3.0	8.0	6.0	5.0						Unknown
_nGgzQjzaRy	6.0	5.0	5.0	6.0						Unknown
i0lHs3ji9xT	3.0	5.0	5.0							Unknown
qDQRvlFfz-K	6.0	1.0	3.0	3.0						Unknown
9XAZBUfnefS	5.0	5.0	5.0	3.0						Unknown
3C9Eqd0hCrr	6.0	3.0	5.0							Unknown
lw1WKaIL3LR	6.0	3.0	3.0	5.0						Unknown
n_SwMH9o-oT										Unknown
mzrNhoaHRDc	3.0	6.0	5.0	5.0						Unknown
WY0g8Gu58at	1.0	5.0	5.0							Unknown
9MO7bjoAfIA	5.0	5.0	6.0							Unknown
3l36EPLnPzA	5.0	3.0	5.0	8.0						Unknown
pXDmbfVL_SB	3.0	1.0	5.0							Unknown
ZMz-sW6gCLF	6.0	6.0	5.0	6.0	5.0	5.0				Unknown
2EpjkjzdCAa	8.0	3.0	3.0	3.0						Unknown
YrZEKNLWhlp	3.0	6.0	6.0	1.0						Unknown
KRLUvxh8uaX	8.0	8.0	6.0	6.0						Unknown
Jbdc0vTOcol	6.0	5.0	6.0	5.0						Unknown
65P6pfeT3eg	5.0	3.0	3.0							Unknown
086pmarAris	5.0	8.0	6.0							Unknown
faPdyjayCRi	5.0	3.0	3.0	3.0						Unknown
8jU7wy7N7mA	6.0	5.0	8.0							Unknown
ZaQrYalGFIh	3.0	3.0	5.0	3.0						Unknown
kocBczDfBeT	6.0	3.0	3.0							Unknown
tOG2kU6h57B	5.0	6.0	5.0	3.0						Unknown
-hWhz9xfrB9	3.0	6.0	10.0	5.0						Unknown
-htnolWDLvP	6.0	5.0	6.0							Unknown
bbf_lxmcpTQ	5.0	5.0	5.0	3.0						Unknown
b1F-_7dUo0w	8.0	5.0	3.0	1.0						Unknown
3pfNb4pZBNp	3.0	8.0	6.0							Unknown
SjzFVSJUt8S	6.0	5.0	5.0	6.0						Unknown
vouQcZS8KfW	8.0	5.0	6.0							Unknown
cRCEabpC5XQ	3.0	5.0	3.0	5.0						Unknown
wXdEKf5mV6N	5.0	6.0	3.0							Unknown
vCJ9-Ri-6xU	10.0	6.0	5.0	6.0						Unknown
ZZCJv2biATn	6.0	6.0	3.0	5.0						Unknown
gwPea8qxdzz	6.0	6.0	3.0	5.0						Unknown
u_pS0sDr95-	5.0	6.0	3.0							Unknown
UvmDCdSPDOW	8.0	6.0	6.0	5.0						Unknown
Ry-cTiH_cus	3.0	8.0	6.0	3.0						Unknown
Uo3usD5FFSR	5.0	3.0	3.0							Unknown
-syx4GzWdTM	5.0	5.0	5.0							Unknown
_tfLpF9mFiq	3.0	5.0	3.0							Unknown
m1f8XUs-RQP	5.0	6.0	6.0	3.0						Unknown
PQk-8VyP-dv	3.0	5.0	5.0							Unknown
m2OeuIGTJW-	3.0	3.0	6.0	3.0						Unknown
BcbwGQWB-Kd	5.0	6.0	5.0	5.0						Unknown
GPJVuyX4p_h	6.0	3.0	3.0	6.0						Unknown
W668diqwp4l	3.0	5.0	6.0	3.0	8.0					Unknown
yPMsKyrn5A-	3.0	1.0	3.0	3.0						Unknown
gLPkzWjdhBN	8.0	8.0	6.0	6.0						Unknown
r_4nJuPpCh-	3.0	3.0	3.0	5.0						Unknown
gUL6zYN4Uaf	6.0	5.0	5.0	5.0						Unknown
ntIq8Wm79G-	5.0	3.0	5.0							Unknown
V-RDBWYf0go	5.0	6.0	5.0	3.0						Unknown
UERcQuXlwy	6.0	6.0	5.0							Unknown
LdUByi1hN3	5.0	3.0	5.0	3.0						Unknown
Zeb5mTuqT5	3.0	5.0	8.0	6.0						Unknown
7NUTyhyQt9x	5.0	3.0	3.0	5.0						Unknown
lwVwTjNwNl	6.0	6.0	3.0							Unknown
hJqGbUpDGV	8.0	3.0	8.0	8.0						Unknown
HVvqbDQdhW2	3.0	3.0	3.0	3.0						Unknown
x9tAJ3_N0k	5.0	6.0	5.0							Unknown
lH1PV42cbF	6.0	8.0	8.0							Unknown
lgIPsrxrU7	3.0	5.0	5.0	8.0						Unknown
fFAV-_MCTd	6.0	3.0	8.0	3.0						Unknown
H3HcEJA2Um	8.0	6.0	6.0							Unknown
8mQrCW_JO3	6.0	5.0	5.0	3.0						Unknown
hAcApnx50F	5.0	5.0	3.0	3.0	5.0	6.0				Unknown
l1tSyx67_J	5.0	5.0	5.0							Unknown
1jDN-RfQfrb	6.0	6.0	3.0	8.0						Unknown
3aQs3MCSexD	8.0	5.0	8.0	5.0						Unknown
ABqIh51jNQm	3.0	1.0	5.0							Unknown
qxRscesArBZ	6.0	5.0	6.0	8.0						Unknown
5XrQ2mskPQz	3.0	5.0	3.0							Unknown
gpmL0D4VjN4	5.0	8.0	5.0	6.0	8.0					Unknown
vep-Hlmn0tc	6.0	8.0	5.0	3.0						Unknown
Z4s73sJYQM	6.0	8.0	8.0							Unknown
hfaNXjEQB47	3.0	5.0	5.0	8.0						Unknown
IskSBCo0-0	5.0	6.0	5.0							Unknown
cxCEOSF99f	5.0	6.0	6.0	8.0						Unknown
Ovnwe_sDQW	8.0	5.0	3.0							Unknown
5tKXUZil3X	5.0	8.0	6.0	6.0						Unknown
imIlOpuEsi	5.0	5.0	6.0	5.0						Unknown
W0-FISdkHtZ	3.0	3.0	3.0	3.0						Unknown
cPhfgGIbVfZ	5.0	5.0	5.0	6.0						Unknown
ED3WvUgu09	6.0	5.0	3.0	8.0						Unknown
bQB6qozaBw	3.0	8.0	8.0	5.0						Unknown
BgLTe3a4FO	6.0	6.0	3.0							Unknown
Su_HbZ0Sdz	8.0	6.0	3.0	3.0						Unknown
z9C5dGip90	6.0	6.0	8.0	5.0						Unknown
ySCL-NG_I3	5.0	5.0	6.0	8.0						Unknown
Hvcmr6FSIX8	6.0	5.0	5.0	5.0						Unknown
uvSQ8WhWHQ	5.0	6.0	6.0	3.0						Unknown
eSQh8rG8Oa	5.0	8.0	5.0							Unknown
IJn-rxhkZsN	3.0	3.0	5.0							Unknown
-kAWfaLkPT3	8.0	3.0	5.0	3.0	6.0					Unknown
sVV0KK3COzD	3.0	5.0	3.0	6.0						Unknown
cyg2YXn_BqF	3.0	6.0	8.0	6.0						Unknown
UntYZBCdypc	5.0	3.0	6.0	6.0	3.0					Unknown
p3UGLrWofT	3.0	3.0	1.0							Unknown
DbLtChzghG	6.0	6.0	1.0	3.0						Unknown
VBB4fh45HF	8.0	6.0	5.0	6.0						Unknown
aOBs18ycBr	3.0	3.0	3.0	3.0						Unknown
loIfC8WHevK	8.0	6.0	5.0	6.0						Unknown
Loek7hfb46P	3.0	5.0	6.0	6.0						Unknown
6dZqGFB8g-O	5.0	8.0	5.0							Unknown
Rpo9dvNlEYW	3.0	5.0	3.0	1.0						Unknown
Kn43SKplAn	3.0	5.0	5.0							Unknown
1hKE9qjvz-	5.0	8.0	8.0	8.0						Unknown
A9WQaxYsfx	6.0	6.0	6.0	6.0	3.0					Unknown
dBk3hsg-n6	8.0	5.0	8.0	5.0						Unknown
He7UIpiEq_O	5.0	3.0	5.0							Unknown
UvziTI2JGP7	5.0	5.0	3.0	3.0						Unknown
2_B-eiVbgBs	5.0	3.0	3.0	8.0						Unknown
k09v6oRxQPq	5.0	5.0	6.0	8.0						Unknown
rGeZuBRahju	8.0	8.0	6.0							Unknown
UXPrt1ffxYD	3.0	8.0	3.0	5.0						Unknown
BxXXPvrL1Pg	8.0	6.0	3.0	3.0						Unknown
LUQ2Csy_LUm	8.0	6.0	6.0	5.0	3.0					Unknown
Dzmd-Cc8OI	3.0	6.0	5.0							Unknown
Lnxl5pr018	8.0	3.0	6.0	5.0						Unknown
HJFVrpCaGE	5.0	6.0	5.0							Unknown
EFTpmFg9cb										Unknown
YtntjusJV6	5.0	5.0	5.0							Unknown
goLFJ0ZNwl	6.0	5.0	6.0	8.0						Unknown
XHjFakRjPsk	3.0	1.0	5.0	8.0						Unknown
xTWoeTdHgH-	6.0	6.0	5.0	5.0						Unknown
8pvnfTAbu1f	5.0	5.0	6.0	5.0						Unknown
_nF5imFKQI	5.0	8.0	6.0							Unknown
ZS8L3Fbv-L	3.0	6.0	3.0	10.0						Unknown
qMK1Zd49IS	3.0	3.0	3.0	6.0	3.0					Unknown
u9o4qgwJlj	5.0	3.0	3.0	5.0						Unknown
Lmff9URfo5	6.0	3.0	3.0	5.0						Unknown
6BLZcpw1sh	5.0	3.0	5.0	3.0						Unknown
MzQEMwIzlL	3.0	5.0	5.0	5.0						Unknown
GAGpLgWAWX	5.0	3.0	3.0							Unknown
6u7mf9s2A9	6.0	6.0	8.0	8.0						Unknown
wyjAf9GPD_	3.0	6.0	3.0	6.0						Unknown
fPVRcJqspu	6.0	3.0	8.0							Unknown
dWhS55KGSKy	3.0	3.0	5.0							Unknown
_TbyZ0OxvC	6.0	5.0	3.0							Unknown
UJTgQBc91_	6.0	3.0	6.0	5.0						Unknown
zHSaBQtj-l	5.0	5.0	3.0	3.0						Unknown
_qVhsWyWB9	5.0	5.0	6.0							Unknown
gL68u5UuWa	6.0	5.0	5.0	8.0	3.0					Unknown
ctLFd1-gHJ	3.0	6.0	3.0							Unknown
yEsj8pGNl1	3.0	6.0	6.0	3.0						Unknown
7wrq3vHcMM	6.0	5.0	5.0	6.0						Unknown
erHaiO9gz3m	5.0	5.0	6.0							Unknown
-Yzz6vlX7V-	5.0	5.0	5.0	3.0						Unknown
k8_yVW3Wqln	6.0	5.0	8.0							Unknown
1P8eOmWgdk	8.0	5.0	3.0	5.0						Unknown
ZHyTtEd4lXz	5.0	3.0	3.0	6.0						Unknown
J41IW8Z7mE	3.0	3.0	5.0	6.0						Unknown
8efJYMBrNb	6.0	3.0	6.0							Unknown
NGv_ui-1wz	3.0	3.0	5.0	6.0						Unknown
IPrzNbddXV	8.0	8.0	8.0							Unknown
lgYzzQ0fX5D	3.0	5.0	3.0							Unknown
4FBUihxz5nm	8.0	6.0	3.0	6.0	8.0					Unknown
tCsdRTELrZs	3.0	5.0	3.0	3.0						Unknown
iBdwKIsg4m	5.0	8.0	6.0							Unknown
p4X5ZrM2AY	3.0	3.0	3.0	1.0						Unknown
nIMifqu2EO	8.0	5.0	8.0	5.0						Unknown
ZCTvSF_uVM4	8.0	10.0	3.0	8.0						Unknown
U086TJFWy4p	5.0	5.0	5.0	3.0						Unknown
MGnPyYQ2QAA	3.0	5.0	3.0							Unknown
TwCGI3rVddj	3.0	5.0	1.0	5.0						Unknown
-AEYAk13n_a	6.0	5.0	3.0	3.0						Unknown
JLINxPOVTh7	8.0	5.0	8.0	8.0						Unknown
86_enbV-pNB	5.0	5.0	5.0	5.0						Unknown
1C6nCCaRe6p	6.0	6.0	6.0							Unknown
RZT4uwbZ5qr	3.0	3.0	3.0	3.0						Unknown
yRkNJh5WgRE	3.0	6.0	5.0							Unknown
H7M_5K5qKJV	6.0	5.0	5.0							Unknown
Jzliv-bxZla	6.0	3.0	6.0							Unknown
2PI2EKASh_Z	3.0	6.0	1.0							Unknown
F8VKQyDgRVj	8.0	5.0	8.0	3.0						Unknown
YnPpdxEcZbi	3.0	3.0	3.0	3.0						Unknown
49N06mWPFUm	6.0	3.0	5.0							Unknown
ceDaKReXBdY	3.0	5.0	6.0	5.0	3.0					Unknown
XC_yGI-0j9	5.0	5.0	6.0	8.0						Unknown
4cOfD2qL6T	5.0	5.0	5.0							Unknown
X4Jj-SmWX_i	3.0	5.0	3.0							Unknown
eGtS3Cuj1Zo	5.0	3.0	5.0							Unknown
nBi2tQ_Wba	3.0	3.0	8.0							Unknown
nJYAl6pVlc	3.0	3.0	3.0	3.0						Unknown
dL35lx-mTEs	5.0	5.0	5.0	5.0						Unknown
Ke2uzCpFcP0	3.0	5.0	5.0	1.0						Unknown
7J-30ilaUZM	5.0	5.0	5.0	8.0						Unknown
gmL46YMpu2J	8.0	8.0	6.0	5.0						Unknown
Jbfd7BpQaa-	5.0	6.0	3.0	5.0						Unknown
mCmerkTCG2S	6.0	6.0	3.0	6.0						Unknown
BT4N_v7CLrk	6.0	6.0	6.0	5.0						Unknown
qDgEEVS3TYM	3.0	3.0	3.0							Unknown
SbEvg8qlasl	6.0	3.0	5.0	5.0						Unknown
K1CNgCJtLLr	3.0	3.0	5.0							Unknown
aCuFa-RRqtI	5.0	6.0	8.0	8.0						Unknown
4TyNEhI2GdN	6.0	5.0	6.0	6.0	5.0					Unknown
bth6XbnDmib	6.0	6.0	6.0	5.0						Unknown
nQBQByfLeSC	6.0	5.0	3.0							Unknown
2x8EKbGU51k	3.0	5.0	3.0	3.0						Unknown
fJY2iCssvIs	3.0	3.0	3.0	3.0						Unknown
orbnZE-4UvD	1.0	5.0	3.0	5.0						Unknown
IrzkT99fDJH	8.0	5.0	5.0	6.0						Unknown
d8tJcOxnzF9	8.0	5.0	3.0							Unknown
DEGjDDV22pI	5.0	8.0	5.0	8.0						Unknown
sE-9hkZL5wV	6.0	5.0	3.0							Unknown
KaKXygtEGK	5.0	3.0	3.0							Unknown
2b2s9vd7wYv	8.0	3.0	5.0	6.0						Unknown
vSsnEd0Jmou	1.0	5.0	6.0	8.0						Unknown
2SXIFDczAJG	3.0	3.0	3.0							Unknown
3BOwNcqM_Wq	6.0	3.0	5.0	3.0						Unknown
rtTHBnBx4vO	6.0	3.0	3.0	6.0						Unknown
uGEBxC8dnEh	5.0	3.0	3.0							Unknown
-Ov808Vm7dw	5.0	3.0	5.0							Unknown
j3GK3_xZydY	8.0	3.0	3.0	8.0	3.0					Unknown
4hsI9zyNSfw	1.0	5.0	6.0	6.0	3.0					Unknown
TdBaDGCpjly	5.0	3.0	3.0	8.0						Unknown
HVoJCRLByVk	8.0	5.0	6.0	6.0	6.0					Unknown
uXeEBgzILe5	5.0	6.0	3.0							Unknown
OYKIo3ySkxA	5.0	3.0	5.0							Unknown
935WW9F8ALr	5.0	3.0	5.0							Unknown
0nI0G46i6kT	3.0	3.0	3.0	3.0						Unknown
35QyoZv8cKO	6.0	5.0	5.0							Unknown
fVm3nZMZs9	6.0	8.0	6.0							Unknown
Frt6LTRFhui	3.0	5.0	6.0	3.0						Unknown
T-qVtA3pAxG	8.0	8.0	3.0	6.0						Unknown
UcKEodTPtfI	1.0	8.0	8.0							Unknown
FJXf1FXN8C	3.0	8.0	6.0	6.0						Unknown
krFbWKl3Sz	6.0	5.0	3.0							Unknown
en9V5F8PR-	8.0	6.0	5.0	6.0						Unknown
ngCT1EelZk	3.0	5.0	5.0							Unknown
6QkjC_cs03X	5.0	6.0	6.0	5.0						Unknown
Cs3r5KLdoj	5.0	8.0	8.0	6.0						Unknown
Fh97BDaR6I	8.0	5.0	5.0							Unknown
D7srTrGhAs	6.0	5.0	6.0							Unknown
avNxfA4IXj	5.0	8.0	3.0	6.0						Unknown
Bq1-IOPKet	6.0	6.0	3.0	3.0						Unknown
UAmH4nDH4l	5.0	5.0	3.0							Unknown
8vJcsZ-3Ly	5.0	3.0	6.0	3.0						Unknown
4u42KCQxCn8	8.0	3.0	5.0	5.0						Unknown
20tAZh6Ut3	3.0	1.0	3.0	1.0						Unknown
kDEL91Dufpa	10.0	8.0	5.0	8.0						Unknown
nXmU89Rfmgg	6.0	3.0	3.0	5.0						Unknown
f9eHl5mKx5i	6.0	5.0	5.0	6.0						Unknown
NyR8OZFHw6i	8.0	6.0	6.0	5.0						Unknown
Nvlqsofsc6-	3.0	6.0	8.0	5.0						Unknown
jnpGR7xu_P_	5.0	3.0	3.0	3.0						Unknown
25VgHaPz0l4	5.0	3.0	5.0							Unknown
fHT8kZcyyT	1.0	3.0	5.0	5.0						Unknown
fR3wGCk-IXp	5.0	6.0	6.0	5.0	8.0	6.0				Unknown
FjNys5c7VyY	8.0	8.0	8.0	8.0						Unknown
-cqvvvb-NkI	6.0	6.0	5.0	5.0						Unknown
GC5MsCxrU-	1.0	3.0	5.0	3.0						Unknown
p0JSSa1AuV	8.0	6.0	6.0							Unknown
b-WNV1iPro	3.0	8.0	8.0	3.0						Unknown
Kk-kJl9fmm	5.0	5.0	5.0							Unknown
W1cQ9FPFdb	3.0	3.0	8.0							Unknown
10uNUgI5Kl	5.0	3.0	6.0	6.0						Unknown
KdwnGErdT6	5.0	5.0	3.0	8.0						Unknown
uWpq1-rQbV	5.0	3.0	6.0							Unknown
QPtMRyk5rb	8.0	6.0	3.0	6.0	5.0					Unknown
VQfSsOTrLIy	3.0	3.0	3.0	3.0						Unknown
IM4xp7kGI5V	6.0	5.0	10.0	8.0						Unknown
QsVditUhXR	5.0	3.0	3.0							Unknown
zWudXc9343	5.0	5.0	6.0	5.0						Unknown
adgYjVvm9Xy	3.0	6.0	5.0	5.0						Unknown
NGIFt6BNvLe	3.0	6.0	3.0	6.0						Unknown
FUiDMCr_W4o	6.0	6.0	6.0	5.0						Unknown
3ZHX6_Mydd7	3.0	5.0	3.0	5.0						Unknown
